Accounting,American Accounting Association,,http://aaahq.org,,
National Culture,Etiquette International,,http://www.etiquetteinternational.com/Articles/FirstGetGood.aspx,,
National Culture,"Kiss, Bow or Shake Hands: Getting Through Customs Article Library",includes tips for doing business in different countries. Print copies available in the Library • Find it @ Stanford,http://www.getcustoms.com/2004GTC/articles.html,,
National Culture,Country Insights," Centre for Intercultural Learning, Canada",http://www.intercultures.ca/cil-cai/countryinsights-apercuspays-eng.asp,,
National Culture,Kwintessential,,http://www.kwintessential.co.uk/etiquette/doing-business-in.html,,
National Culture,UHY Doing Business Guides,,http://www.uhy.com/pages/resources/doing-business-guides.php,,
National Culture:National Economies,World Bank: Doing Business,,http://www.doingbusiness.org/,,
National Economies,European Union,,http://europa.eu/index_en.htm,,
National Economies,globalEdge,Michigan State University,http://globaledge.msu.edu/global-insights,,
National Economies,Country Studies ,Library of Congress,http://lcweb2.loc.gov/frd/cs/cshome.html,,
National Economies,"Mapping Financed Activities by Country, Indicator ",World Bank,http://maps.worldbank.org/,,
National Economies,BBC: Country Profiles,,http://news.bbc.co.uk/2/hi/country_profiles/default.stm,,
National Economies,Africa South of Sahara: Business & Economy,,http://www-sul.stanford.edu/depts/ssrg/africa/biz.html,,
National Economies,Africa Business Information Services,,http://www.afbis.com,,
National Economies,African Development Bank Group ,,http://www.afdb.org/en/documents/,,
National Economies,AME Info: Middle East Business Information & Financial News,,http://www.ameinfo.com/,,
National Economies,Asia-Pacific Economic Cooperation (APEC),,http://www.apec.org/,,
National Economies,Country Risk and Economic Research ,coface.com,http://www.coface.com/CofacePortal/COM_en_EN/pages/home/risks_home,,
National Economies,Economic Commission for Latin America and the Caribbean,,http://www.eclac.org/default.asp?idioma=IN,,
National Economies,Canada: Dept of Finance,,http://www.fin.gc.ca/pub/index-eng.asp,,
National Economies,International Chamber of Commerce,,http://www.iccwbo.org/,,
National Economies,Country Information,IMF reports,http://www.imf.org/external/country/index.htm,,
National Economies,ViewsWire ,EIU,http://www.viewswire.com/,,
National Economies,World Economic Forum: Global Competitiveness,,http://www.weforum.org/en/initiatives/gcp/index.htm,,
National Economies,Country Commercial Guides ,U.S. Dept. of Commerce,http://www.buyusainfo.net/z_body.cfm?dbf=ccg1&search_type2=int&avar=19919&logic=and&loadnav=no,,
National Economies,CIA World Factbook,,https://www.cia.gov/library/publications/the-world-factbook/index.html,,
National Economies:Government Information,U.S. Dept. of State,,http://www.state.gov,,
National Economies:Government Information,U.S. Agency for International Development,,http://www.usaid.gov/,,
National Economies:International Trade,Country Profiles and Resources,Federation of International Trade Associations,http://fita.org/countries/index.html,,
National Economies:Statistics,World Bank: Data,,http://data.worldbank.org/,,
National Economies:Statistics,OECD,Stanford Users: use OECD iLibrary,http://www.oecd.org/#countriesList,,
National Economies:Statistics,Canada: Statistics,,http://www.statcan.gc.ca/,,
National Economies:Statistics,U.K. National Statistics,,http://www.statistics.gov.uk/,,
National Economies,Data.gov.uk,,http://data.gov.uk,,
National Economies,World Economic Forum Reports,,http://www.weforum.org/reports,,
News,Reynolds Center for Business Journalism ,,http://businessjournalism.org/,,
News,NYT DealBook,,http://dealbook.blogs.nytimes.com/,,
News,Newssift,,http://newssift.com,,
News,The Wall Street Journal: Video,,http://online.wsj.com/video-center,,
News,Pipes,Financial Headline News,http://pipes.yahoo.com/pipes/pipe.info?_id=wqtLfGG42xG97YM3l7okhQ,,
News,AP Video,,http://video.ap.org/,,
News,World News Network: Business,,http://wn.com/Business,,
News,ABYZ News Links,,http://www.abyznewslinks.com/,,
News,San Francisco Business Times,,http://www.bizjournals.com/sanfrancisco/,,
News,Silicon Valley / San Jose Business Journal,,http://www.bizjournals.com/sanjose/,,
News,Bloomberg News,,http://www.bloomberg.com/news/index.html,,
News,BusinessWeek Online: Video News,,http://www.businessweek.com/mediacenter/video/,,
News,BusinessWire,,http://www.businesswire.com/portal/site/home/news/,,
News,C-SPAN Video Library,,http://www.c-spanvideo.org,,
News,CNBC News Video,,http://www.cnbc.com/id/15839263,,
News,CNN News Video,,http://www.cnn.com/video/,,
News,Footage.net ,,http://www.footage.net/,,
News,Kidon Media Link,,http://www.kidon.com/media-link/english.php,,
News,MagPortal.com,,http://www.magportal.com/,,
News,The Mercury News,,http://www.mercurynews.com/business,,
News,Newseum: Today's Front Pages,,http://www.newseum.org/todaysfrontpages/default.asp?tfp_show_sort=no&amp;tfp_region=all,,
News,newspaperindex.com,,http://www.newspaperindex.com/,,
News,Northern Light Search,,http://www.nlsearch.com/home.php,,
News,Palo Alto Weekly,,http://www.paloaltoonline.com/,,
News,PressDisplay: Newspapers from Around the World,,http://www.pressdisplay.com/pressdisplay/viewer.aspx,,
News,Reuters ,,http://www.reuters.com/,,
News,San Francisco Chronicle,,http://www.sfgate.com/business/,,
News,Silobreaker,,http://www.silobreaker.com/,,
News,"National, State & Local Newspaper Archives",,http://xooxleanswers.com/newspaperarchives4.aspx,,
News,TVNews,,http://archive.org/details/tv,,
News:Media,Vanderbilt Television News Archive,,http://tvnews.vanderbilt.edu/,,
Nonprofit,National Center for Charitable Statistics,,http://nccs.urban.org/index.cfm,,
Nonprofit,Program on Philanthropy and Social Innovation ,The Aspen Institute,http://www.aspeninstitute.org/policy-work/nonprofit-philanthropy,,
Nonprofit,Capital Research Center,,http://www.capitalresearch.org/,,
Nonprofit,Charity Watch,,http://www.charitywatch.org/,,
Nonprofit,Council on Foundations,,http://www.cof.org/,,
Nonprofit,National Charities Information Bureau,,http://www.give.org,,
Nonprofit,GuideStar ,,http://www.guidestar.com,,
Nonprofit,Idealist.org,,http://www.idealist.org/,,
Nonprofit,Hauser Center for Nonprofit Organizations,,http://www.ksg.harvard.edu/hauser/,,
Nonprofit,Leader to Leader Journal," Includes Innovation Awards, brief biographies and works of thought leaders, and the books they recommend.",http://www.leadertoleader.org/knowledgecenter/journal.aspx,,
Nonprofit,National Council of Nonprofit Organizations,,http://www.ncna.org/,,
Nonprofit,FirstGov for Nonprofits ,U.S. government resources,http://www.nonprofit.gov/,,
Nonprofit,Corporate Donations Database,,http://www.nptgrantsearch.com/default.asp,,
Nonprofit,Nonprofit Times,,http://www.nptimes.com,,
Nonprofit,Nonprofit Technology Enterprise Network,,http://www.nten.org/,,
Nonprofit,Chronicle of Philanthropy,,http://www.philanthropy.com,,
Nonprofit,Philanthropy Journal,,http://www.philanthropyjournal.org/,,
Nonprofit,Techsoup.org,,http://www.techsoup.org/index.cfm,,
Nonprofit,Urban Institute: Research: Nonprofit Sector,,http://www.urban.org/Template.cfm?Section=ByTopic&amp;NavMenuID=62#TopicID71,,
Nonprofit,ProPublica,,http://projects.propublica.org/nonprofits/,,
Oil & Gas,American Petroleum Institute,,http://www.api.org/,,
Oil & Gas,Natural Gas Imports and Exports ,U.S. Dept. of Energy,http://fossil.energy.gov/programs/gasregulation/publications/,,
Oil & Gas,Baker Hughes Rig Count ,(includes interactive chart & map),http://phx.corporate-ir.net/phoenix.zhtml?c=79687&p=irol-rigcountsoverview,,
Oil & Gas,Canadian Association of Petroleum Producers,,http://www.capp.ca/Pages/default.aspx,,
Oil & Gas,"Petroleum Supply Annual, Volume 1",,http://www.eia.gov/petroleum/supply/annual/volume1/,,
Oil & Gas,Eurogas,,http://www.eurogas.org/,,
Oil & Gas,International Fuel Prices,,https://energypedia.info/wiki/International_Fuel_Prices,,
Oil & Gas,Organization of the Petroleum Exporting Countries (OPEC),,http://www.opec.org/opec_web/en/,,
Oil & Gas,Petroleum Place-The Petroleum Industry's Online Directory,,http://www.petroleumplace.com/,,
Pharmaceuticals,ClinicalTrials.gov,,http://clinicaltrials.gov/,,
Pharmaceuticals,Drug Topics: The Online Newsmagazine for Pharmacists,,http://drugtopics.modernmedicine.com/be_core/d/index.jsp,,
Pharmaceuticals,Top Pharmaceuticals,Chemical & Engineering News - history of the industry,http://pubs.acs.org/cen/coverstory/83/8325/8325intro.html,,
Pharmaceuticals,Consumer Healthcare Products Association,,http://www.chpa-info.org/,,
Pharmaceuticals,European Medicines Agency,,http://www.ema.europa.eu/ema/index.jsp?curl=/pages/home/Home_Page.jsp&jsenabled=true,,
Pharmaceuticals,International Federation of Pharmaceutical Manufacturers Associations (FPMA),,http://www.ifpma.org/,,
Pharmaceuticals,IMS Health: Articles & Publications,,http://www.imshealth.com/portal/site/ims,,
Pharmaceuticals,National Association of Chain Drug Stores,,http://www.nacds.org/,,
Pharmaceuticals,PhRma-Pharmaceutical Research and Manufacturers of America,,http://www.phrma.org/,,
Real Estate,American FactFinder: Housing , U.S. Census Bureau. Select Advanced Search > Topics: Housing.,http://factfinder2.census.gov/faces/nav/jsf/pages/searchresults.xhtml?refresh=t,,
Real Estate,Housing ,includes data from housing surveys. U.S. Census Bureau,http://www.census.gov/housing/,,
Real Estate,Housing Sales Data ,Economagic.com (data from U.S. Census Bureau),http://www.economagic.com/cenc25.htm,,
Real Estate,Home Mortgage Disclosure Act ,,http://www.ffiec.gov/hmda,,
Real Estate,Federal Housing Finance Agency,,http://www.fhfa.gov,,
Real Estate,Joint Center for Housing Studies ,Harvard University,http://www.jchs.harvard.edu/,,
Real Estate,Mortage Bankers Association of America,,http://www.mbaa.org/,,
Real Estate,Real Estate Research ,National Association of Realtors,http://www.realtor.org/research-and-statistics,,
Real Estate,Housing & Economic Statistics, National Association of Realtors,http://www.realtor.org/research-and-statistics/housing-statistics,,
Real Estate,National Association of Real Estate Investment Trusts (NAREIT),,http://www.reit.com/Default.aspx,,
Real Estate,Urban Land Institute,,http://www.uli.org,,
Real Estate,Reis.com,,https://www.reis.com,,
Renewable Energy,Journal of Renewable and Sustainable Energy (JRSE),,http://jrse.aip.org/,,
Renewable Energy,American Wind Energy Association,,http://www.awea.org/,,
Renewable Energy,Efficiency and Renewable energy,US Dept. of Energy,http://www.eere.energy.gov/,,
Renewable Energy,EIA - Country Analysis Briefs,,http://www.eia.gov/countries/,,
Renewable Energy,Energy Information Administration,,http://www.eia.gov/environment/,,
Renewable Energy,"Energy, Clean Technology, and Climate Change",GreenBiz.com,http://www.greenbiz.com/section/energy-climate,,
Renewable Energy,Global Wind Energy Council,,http://www.gwec.net/,,
Renewable Energy,National Renewable Energy Laboratory,,http://www.nrel.gov/,,
Renewable Energy,World Bank: Asia Alternative Energy Program,,http://www.worldbank.org/astae/reports.htm,,
Restaurants & Bars,National Restaurant Association,,http://www.restaurant.org,,
Restaurants & Bars,Nation's Restaurant News,,http://nrn.com,,
Restaurants & Bars,The Restaurant Report,,http://www.restaurantreport.com,,
Retail Stores,Grocery Retailers Online,,http://users.skynet.be/sky39402/retail.htm,,
Retail Stores,Retail Trade Statistics - U.S. Census Bureau,,http://www.census.gov/econ/www/retmenu.html,,
Retail Stores,Chain Store Age,,http://www.chainstoreage.com/,,
Retail Stores,International Council of Shopping Centers,,http://www.icsc.org/,,
Retail Stores,Kamcity Library,,http://www.kamcity.com/library/,,
Retail Stores,National Association of Convenience Stores (NACS),,http://www.nacsonline.com/NACS/Pages/default.aspx,,
Retail Stores,Progressive Grocer,,http://www.progressivegrocer.com/progressivegrocer/index.jsp,,
Retail Stores,STORES magazine,,http://www.stores.org,,
Retail Stores,Supermarkets News,,http://www.supermarketnews.com/,,
Retail Stores,International Council of Toy Industries,,http://www.toy-icti.org/,,
Retail Stores,Toy Industry Association,,http://www.toyassociation.org/,,
Silicon Valley,Silicon Valley 100 ,by Business Insider,http://www.businessinsider.com/the-silicon-valley-100-2012-1,,
Silicon Valley,Joint Venture Silicon Valley,,http://www.jointventure.org,,
Silicon Valley,SiliconValley.com ,includes Silicon Valley 150,http://www.siliconvalley.com,,
Silicon Valley,Silicon Valley History Online,,http://www.siliconvalleyhistory.org,,
Social Media,Baseline Scenario,,http://baselinescenario.com,,
Social Media,Comscore Blog,,http://blog.comscore.com/,,
Social Media,louisgray.com,,http://blog.louisgray.com/,,
Social Media,The PRS Group: Blog,,http://blog.prsgroup.com/Home.aspx,,
Social Media,Global Reach: US Census,,http://blogs.census.gov/globalreach/,,
Social Media,Top Analyst Tweeters,,http://technobabble2dot0.wordpress.com/2010/01/19/top-analyst-tweeters-via-tweetlevel-2/,,
Social Media,Blogspotting,BusinessWeek,http://www.businessweek.com/the_thread/blogspotting/,,
Social Media,Docuticker.com,,http://www.docuticker.com/?cat=2,,
Social Media,Marketing Insights Today,,http://www.newbusinesshunter.net,,
Social Media,Research Recap,,http://www.researchrecap.com/,,
Social Media,Social Signal,,http://www.socialsignal.com/,,
Social Media,Stanford Social Innovation Review,,http://www.ssireview.org/opinion/,,
Social Media,VentureBlog,,http://www.ventureblog.com,,
Social Media,Bill Barnett on Competition ,,http://www.barnetttalks.com/,,
Sports,ESPN MLB Statistics,,http://baseball.espn.go.com/mlb/statistics,,
Sports,Baseball Guru: Historical Statistics,,http://baseballguru.com/bbdata1.html,,
Sports,Biz of Baseball,,http://bizofbaseball.com/,,
Sports,databaseFootball.com: Historical Statistics,,http://databasefootball.com/,,
Sports,Hockey Analytics,,http://hockeyanalytics.com/,,
Sports,Ken Pomeroy (College Basketball),,http://kenpom.com/,,
Sports,The Hot Hand in Sports ,Professor's Alan Reifman's blog on the study of sports streakiness,http://thehothand.blogspot.com/,,
Sports,Statistics in Sports,,http://www.amstat.org/sections/sis/,,
Sports,Baseball Almanac,,http://www.baseball-almanac.com/,,
Sports,The Baseball Archive,,http://www.baseball1.com/,,
Sports,Baseball America Executive Database,,http://www.baseballamerica.com/today/execdb/index.html,,
Sports,Biz of Hockey,,http://www.bizofhockey.com/,,
Sports,Football Outsiders: NFL Statistics,,http://www.footballoutsiders.com/stats/drivestats,,
Sports,The Business Of Baseball,,http://www.forbes.com/mlb/,,
Sports,The Business Of Basketball,,http://www.forbes.com/nba/,,
Sports,The Business Of Football,,http://www.forbes.com/nfl/,,
Sports,The Business Of Hockey,,http://www.forbes.com/nhl/,,
Sports,National Sporting Goods Association,,http://www.nsga.org/,,
Sports,Pro Football Reference.com,,http://www.pro-football-reference.com/,,
Sports,Society for American Baseball Research,,http://www.sabr.org/,,
Sports,Sportbusiness,,http://www.sportbusiness.com/,,
Sports,Street & Smith's Sports Business Daily,,http://www.sportsbusinessdaily.com/,,
Sports,The Sports Economist: Economic Commentary on Sport & Society,,http://www.thesportseconomist.com,,
Sports,The Equity in Athletics Data Analysis Cutting Tool,,http://ope.ed.gov/athletics/,,
Statistics ,Statistics and Indicators,Economic Commission for Latin America and the Caribbean,http://estadisticas.cepal.org/cepalstat/WEB_CEPALSTAT/estadisticasIndicadores.asp?idioma=i,,
Statistics ,United Nations ESCAP,,http://www.unescap.org/stat/data/,,
Statistics ,American Economic Association: Data,,http://www.aeaweb.org/rfe/showCat.php?cat_id=6,,
Statistics ,Statistics of U.S. Businesses and Nonemployer Statistics,,http://archive.sba.gov/advo/research/data.html,,
Statistics ,World Bank: Data & Research,,"http://econ.worldbank.org/WBSITE/EXTERNAL/EXTDEC/0,,menuPK:476823~pagePK:64165236~piPK:64165141~theSitePK:469372,00.html",,
Statistics ,Eurostat,,http://epp.eurostat.ec.europa.eu/portal/page/portal/statistics/search_database,,
Statistics ,American FactFinder, U.S. Census Bureau,http://factfinder2.census.gov/faces/nav/jsf/pages/index.xhtml,,
Statistics ,FAOSTAT,,http://faostat.fao.org/,,
Statistics ,Historical Statistical Abstracts of the U.S,Stanford users can access more ealier editions via HeinOnline http://www.heinonline.org/HOL/Index?index=usfed%2Fstatabs&collection=usfed,http://www.census.gov/compendia/statab/past_years.html,,
Statistics ,ILO LABORSTA,,http://laborsta.ilo.org/,,
Statistics ,State & County QuickFacts ,U.S. Census Bureau,http://quickfacts.census.gov/qfd/,,
Statistics ,Statistical Materials for Learning About Japan,,http://rnavi.ndl.go.jp/research_guide/statistical-materials-for-learning-about-japan/,,
Statistics ,World Bank: Privatization Data,,"http://web.worldbank.org/WBSITE/EXTERNAL/TOPICS/EXTFINANCIALSECTOR/0,,contentMDK:22936580~menuPK:7994350~pagePK:210058~piPK:210062~theSitePK:282885,00.html",,
Statistics ,African Economic Outlook,,http://www.africaneconomicoutlook.org/en/data-statistics/,,
Statistics ,Bay Area Census,,http://www.bayareacensus.ca.gov/,,
Statistics ,County Business Patterns ,U.S. Census Bureau,http://www.census.gov/econ/cbp/index.html,,
Statistics ,U.S. Census Bureau: Subjects A-Z ,U.S. Census Bureau,http://www.census.gov/main/www/a2z,,
Statistics ,International Data Base ,U.S. Census Bureau,http://www.census.gov/population/international/,,
Statistics ,Center For Global Development,,http://www.cgdev.org/initiative/commitment-development-index,,
Statistics ,Citymelt (map),,http://www.citymelt.com/,,
Statistics ,California Statistical Abstract,,http://www.dof.ca.gov/HTML/FS_DATA/STAT-ABS/Statistical_Abstract.php,,
Statistics ,Federal Reserve Board ,Statistics,http://www.federalreserve.gov/econresdata/statisticsdata.htm,,
Statistics ,Fedstats: One Stop Shopping for Federal Statistics,,http://www.fedstats.gov/,,
Statistics ,Gapminder,,http://www.gapminder.org/,,
Statistics ,International Monetary Fund,,http://www.imf.org/external/index.htm,,
Statistics ,European Union Statstics,,http://www.intute.ac.uk/cgi-bin/browse.pl?id=770000&gateway=%25,webpage not found,
Statistics ,Nation Master,,http://www.nationmaster.com/index.php,,
Statistics ,New Economy Index,,http://www.neweconomyindex.org/,,
Statistics ,Science & Engineering Statistics ,National Science Foundation. Includes R&D statistics in industry.,http://www.nsf.gov/statistics/,,
Statistics ,OECD Statistics,Stanford users: use OCED iLibrary http://www.gsb.stanford.edu/library/articles/databases/links/OECD.html,http://www.oecd.org/statistics/,,
Statistics ,OFFSTATS: Official Statistics on the Web,,http://www.offstats.auckland.ac.nz/,,
Statistics ,Population Reference Bureau,,http://www.prb.org/,,
Statistics ,Polls & Publications,,http://www.researchamerica.org/poll_summary,,
Statistics ,State Master: Statistics,,http://www.statemaster.com/statistics,,
Statistics ,UNESCO Institute for Statistics (UIS) ,,http://www.uis.unesco.org/Pages/default.aspx,,
Statistics ,White House Briefing Rooms,,http://www.whitehouse.gov/briefing-room/,,
Statistics ,Wolfram Alpha,,http://www.wolframalpha.com/,,
Statistics ,IPUMS-USA (Integrated Public Use Microdata Series) ,"Minnesota Population Center, Univ. of Minnesota. Includes historical U.S. Census data back to 1850.",https://usa.ipums.org/usa/,,
Statistics ,Gallup Worldview,,https://worldview.gallup.com/signin/login.aspx?ReturnUrl=%2f,,
Statistics ,"Statistics Bureau, Japan",,http://www.stat.go.jp/english/data/index.htm,,
Style Manuals,APA Formatting and Style Guide,"Online Writing Lab, Purdue U.",http://owl.english.purdue.edu/owl/resource/560/01/,,
Style Manuals,MLA Formatting and Style Guide,Purdue U.,http://owl.english.purdue.edu/owl/search.php,,
Style Manuals,Citing References in Your Paper,"The Writing Center, U Wisconsin-Madison. Includes sample citations in APSA, APA, CBE, Chicago, and MLA styles.",http://writing.wisc.edu/Handbook/Documentation.html,,
Style Manuals,APA Style: Electronic References,,http://www.apastyle.org/apa-style-help.aspx,,
Style Manuals,Citation Styles,"sample citations in APA, CBE, Chicago, MLA styles.",http://www.bedfordstmartins.com/Catalog/,,
Style Manuals,U.S. Government Printing Office Style Manual,,http://www.gpo.gov/fdsys/search/pagedetails.action?granuleId=&packageId=GPO-STYLEMANUAL-2008&fromBrowse=true,,
Sustainable Development,National Library for the Environment,,http://cnie.org/NLE/CRS/,,
Sustainable Development,Earth Trends: Environmental Information,,http://earthtrends.wri.org/,,
Sustainable Development,Ecopreneurist, (Blog),http://ecopreneurist.com/,,
Sustainable Development,Environmental Sustainability Index,,http://sedac.ciesin.columbia.edu/data/collection/esi/,,
Sustainable Development,Center for Small Business and the Environment,,http://www.aboutcsbe.org/,,
Sustainable Development,B Corporation,,http://www.bcorporation.net/,,
Sustainable Development,Green Pages,,http://www.eco-web.com/,,
Sustainable Development,Ecosystem Marketplace,,http://www.ecosystemmarketplace.com/,,
Sustainable Development,Eldis: Climate Change Resource Guide,,http://www.eldis.org/go/topics/resource-guides/climate-change#.UVEipFvwLbA,,
Sustainable Development,Electric Drive Transportation Association,,http://www.electricdrive.org/,,
Sustainable Development,Environmental News Network (ENN),,http://www.enn.com/,,
Sustainable Development,Environmental Protection Agency,,http://www.epa.gov/,,
Sustainable Development,Envirofacts ,EPA,http://www.epa.gov/enviro/,,
Sustainable Development,GreenBiz.com,,http://www.greenbiz.com/,,
Sustainable Development,Environmental Resources, UC Berkeley Library,http://www.lib.berkeley.edu/PUBL/environment.html,,
Sustainable Development,United Nations Environment Programme,,http://www.unep.ch/,,
Sustainable Development,International Environmental Technology Centre,,http://www.unep.org/ietc/,,
Sustainable Development,IFC Sustainability,,http://www1.ifc.org/wps/wcm/connect/Topics_Ext_Content/IFC_External_Corporate_Site/IFC+Sustainability,,
Sustainable Development,Carbon Disclosure Project,,https://www.cdproject.net/en-US/Pages/HomePage.aspx,,
Taxation,American Taxation Association,,http://aaahq.org/ata/index.htm,,
Taxation,Tax History ,includes presidential tax returns,http://taxhistory.tax.org,,
Taxation,IRS ,includes tax statistics,http://www.irs.ustreas.gov/,,
Taxation,Melissa Data,,http://www.melissadata.com/lookups/taxzip.asp,,
Taxation,Worldwide Tax summaries ,(requires free registration),http://www.pwc.com/extweb/pwcpublications.nsf/docid/9B2B76032544964C8525717E00606CBD,,
Taxation,FTA Links to State Tax Pages,,http://www.taxadmin.org,,
Taxation,Tax Foundation,,http://www.taxfoundation.org/taxdata/show/230.html,,
Taxation,California Franchise Tax Board,,https://www.ftb.ca.gov,,
Technology,Stanford Persuasive Tech Lab,,http://captology.stanford.edu,,
Technology,CIO.com,,http://www.cio.com,,
Technology,Computerworld: Topic Centers,,http://www.computerworld.com/topics/?source=nav_tab,,
Technology,The New York Times: Technology Sector,,http://markets.on.nytimes.com/research/markets/usmarkets/sectors.asp?sector=57,,
Technology,America's 25 Fastest-Growing Tech Companies - Forbes,,http://www.forbes.com/fdc/welcome_mjx.shtml,,
Technology,Technology CEO Council,,http://www.techceocouncil.org,,
Technology,Techmeme,,http://www.techmeme.com,,
Technology,Technology Review - MIT,,http://www.technologyreview.com,,
Technology,Technology News,Washington Post with Bloomberg,http://www.washingtonpost.com/wp-dyn/technology,,
Technology,ZD Net,,http://www.zdnet.com/,,
Technology,Federal Communications Commission,,http://www.fcc.gov,,
Technology,The New York Times: Telecommunications Services Sector,,http://markets.on.nytimes.com/research/markets/usmarkets/sectors.asp?sector=58,,
Transportation,Institute of Transportation Studies: Publications - U.C. Davis,,http://its.ucdavis.edu/publications/,,
Transportation,Telecommunications and Travel Behavior Research,,http://its.ucdavis.edu/telecom/,,
Transportation,U.S. Department of Transportation: Library,,http://ntl.bts.gov/,,
Transportation,Bureau of Transportation Statistics,,http://transtats.bts.gov/,,
Transportation,Transporation Research Board,,http://trid.trb.org,,
Transportation,Association of American Railroads: Statistics & Publications,,http://www.aar.org/StatisticsAndPublications.aspx,,
Transportation,American Public Transit Association,,http://www.apta.com/research/stats/,,
Transportation,PriceWaterhouse Coopers AUTOFACTS,,http://www.autofacts.com/,,
Transportation,Federal Aviation Administration,,http://www.faa.gov/data_research/,,
Transportation,Fedstats Transportation Statistics,,http://www.fedstats.gov/key_stats/index.php?markup=XHTML&amp;pageType=program&amp;id=transportation,,
Transportation,Federal Highway Administration,,http://www.fhwa.dot.gov/pubstats.html,,
Transportation,International Transport Forum,,http://www.internationaltransportforum.org/,,
Transportation,U.S. Dept. Of Commerce. Office of Automotive Affairs,,http://www.ita.doc.gov/td/auto/,,
Transportation,Metro Magazine,,http://www.metro-magazine.com/Resources.aspx,,
Transportation,National Transportation Safety Board (NTSB),,http://www.ntsb.gov,,
Travel,UNWTO: Statistics and Tourism Satellite Account,,http://statistics.unwto.org/en,,
Travel,ITA Office of Travel & Tourism Industries, includes statistics,http://tinet.ita.doc.gov,,
Travel,Global Business Travel Association,,http://www.gbta.org/Pages/default.aspx,,
Travel,Pacific Asia Travel Association,,http://www.pata.org,,
Travel,U.S. Travel Association: Research,,http://www.ustravel.org/research,,
VC & PE,2012 Wharton Private Equity Review: Uncovering Value ,,http://knowledge.wharton.upenn.edu/special_section.cfm?specialID=120,,
VC & PE,The Funded,,http://thefunded.com/,,
VC & PE,Alltop Venture Capital,,http://venturecapital.alltop.com/,,
VC & PE,Annual Statistical Review,Canadian Venture Capital Association,http://www.cvca.ca,,
VC & PE,DEMO,,http://www.demo.com/,,
VC & PE,Top 100 Venture Capital Firms,,http://www.entrepreneur.com/vc100,,
VC & PE,National Venture Capital Association,,http://www.nvca.org/,,
VC & PE,NetworkWorldFusion- Venture Capital Database,,http://www.nwfusion.com/bg/vc3/vc.jsp,,
VC & PE,PEdatabase.com,,http://www.pedatabase.com/,,
VC & PE,PriceWaterhouseCoopers MoneyTree Survey,,http://www.pwcmoneytree.com,,
VC & PE,International Financial Services London,,http://www.thecityuk.com/,,
VC & PE,Tornado-Insider.com,,http://www.tornado-insider.com/radar/,,
VC & PE,VentureOne,,http://www.ventureone.com/,,
VC & PE,vFinance.com,,http://www.vfinance.com/home.asp?ToolPage=home_home.asp,,
Video Games,DFC Intelligence,,http://www.dfcint.com/wp/?cat=4,,
Video Games,Industrygamers: Informing the Games Industry,,http://www.gamesindustry.biz/,,
Video Games,GameStats.com,,http://www.gamestats.com/,,
Video Games,Trend Report,Newzoo,http://www.newzoo.com/category/trend-reports/,,
Video Games,Video Game Revolution,PBS,http://www.pbs.org/kcts/videogamerevolution/,,
Working Papers,EconPapers (RePEc),,http://econpapers.repec.org,,
Working Papers,IMF,,http://ideas.repec.org/s/imf/imfwpa.html,,
Working Papers,MIT Sloan,,http://mitsloan.mit.edu/faculty/news/publications.php?type=W,,
Working Papers,NetEc,,http://netec.wustl.edu/NetEc.html,,
Working Papers,CiteULike,,http://www.citeulike.org,,
Working Papers,Federal Reserve Board,,http://www.federalreserve.gov/econresdata/workingpapers.htm,,
Working Papers,HBS papers,,http://www.hbs.edu/faculty/Pages/search.aspx?ct=Working%20Papers&mclickorder=ct:,,
Working Papers,Listing of working papers,,http://www.loc.gov/rr/business/techreps/techrepshome.php,,
Working Papers,NBER,,http://www.nber.org/pubs.html#papers,,
Working Papers,OECD: Working Papers,,http://www.oecd.org/unitedstates/publicationsdocuments/workingpapers/,,
Working Papers,Social Science Research Network (SSRN),"The SSRN eLibrary consists of two parts: an Abstract Database containing abstracts on 436,900+ working papers and an Electronic Paper Collection with 351,300+ downloadable full-text documents. Also includes papers from Fee Based Partner Publications.",http://www.ssrn.com/,,
Working Papers,GSB Research Papers,review abstracts and download selected full-text of papers written by Stanford GSB faculty from 1990 to present.,https://gsbapps.stanford.edu/researchpapers/,,